scene_id,profile,camera_distance,camera_pitch,ambient_light,num_objects,num_visible_gt,match_type,iou,gt_class,gt_tier,gt_box_area,pred_class,pred_confidence,pred_box_area,best_iou_any_class,best_pred_class_at_overlap,distance_bin,lighting_bin,clutter_bin,failure_mode,cluster
scene_0016,steep,3.028,-66.97,0.597,3,3,fp,0.0,,,,sports ball,0.4848875999450683,506.90980146080256,,,mid (3-5m),normal (0.25-0.7),low (1-3 obj),false_positive,2.0
scene_0016,steep,3.028,-66.97,0.597,3,3,fp,0.0,,,,sports ball,0.2073625028133392,974.7386240586638,,,mid (3-5m),normal (0.25-0.7),low (1-3 obj),false_positive,2.0
scene_0016,steep,3.028,-66.97,0.597,3,3,fp,0.0,,,,sports ball,0.0383772365748882,177.91115513443947,,,mid (3-5m),normal (0.25-0.7),low (1-3 obj),false_positive,2.0
scene_0016,steep,3.028,-66.97,0.597,3,3,fp,0.0,,,,dining table,0.0153146861121058,10543.75233313255,,,mid (3-5m),normal (0.25-0.7),low (1-3 obj),false_positive,2.0
scene_0016,steep,3.028,-66.97,0.597,3,3,fp,0.0,,,,dining table,0.0143946977332234,7239.619938663673,,,mid (3-5m),normal (0.25-0.7),low (1-3 obj),false_positive,2.0
scene_0016,steep,3.028,-66.97,0.597,3,3,fp,0.0,,,,dining table,0.0140404580160975,11805.448267199798,,,mid (3-5m),normal (0.25-0.7),low (1-3 obj),false_positive,2.0
scene_0016,steep,3.028,-66.97,0.597,3,3,fp,0.0,,,,person,0.0108316326513886,4856.383426685119,,,mid (3-5m),normal (0.25-0.7),low (1-3 obj),false_positive,2.0
scene_0017,far,4.995,-25.92,0.712,4,4,fn,0.0,bottle,easy,193.65086492527655,,,,0.0007055431591548,airplane,mid (3-5m),bright (>0.7),medium (4-6 obj),missed_detection,3.0
scene_0017,far,4.995,-25.92,0.712,4,4,fn,0.0,domino,hard,8.12288904235938,,,,2.9594749285639653e-05,airplane,mid (3-5m),bright (>0.7),medium (4-6 obj),missed_detection,3.0
scene_0017,far,4.995,-25.92,0.712,4,4,fn,0.0,duck,hard,111.47035899440051,,,,0.0004061285719915,airplane,mid (3-5m),bright (>0.7),medium (4-6 obj),missed_detection,3.0
scene_0017,far,4.995,-25.92,0.712,4,4,fn,0.0,cup,easy,210.06298287988864,,,,0.0007653386966268,airplane,mid (3-5m),bright (>0.7),medium (4-6 obj),missed_detection,3.0
scene_0017,far,4.995,-25.92,0.712,4,4,fp,0.0,,,,umbrella,0.1222468465566635,278132.8370267078,,,mid (3-5m),bright (>0.7),medium (4-6 obj),false_positive,2.0
scene_0017,far,4.995,-25.92,0.712,4,4,fp,0.0,,,,airplane,0.038344781845808,274470.6151743233,,,mid (3-5m),bright (>0.7),medium (4-6 obj),false_positive,2.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,tp,0.5427601841507371,sports ball,easy,53791.88318619011,sports ball,0.0104741603136062,29196.09242395149,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),true_positive,
scene_0018,baseline,2.518,-41.97,0.635,3,3,fn,0.0,cube,hard,63879.10855838555,,,,0.8176576228701649,umbrella,near (≤3m),normal (0.25-0.7),low (1-3 obj),wrong_class,3.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fn,0.0,bottle,easy,681.0886150862092,,,,0.0059150716555342,umbrella,near (≤3m),normal (0.25-0.7),low (1-3 obj),missed_detection,3.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,umbrella,0.2311325371265411,299931.2537957728,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,kite,0.0683799535036087,28284.11511306092,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,umbrella,0.0497521385550498,115144.60935548691,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,umbrella,0.0354842729866504,52231.24005491473,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,traffic light,0.0347319319844245,28274.556040041614,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,umbrella,0.0248618889600038,28833.94135194272,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,umbrella,0.0158807504922151,212701.2558361441,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,umbrella,0.0141147021204233,58838.562142662704,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,person,0.0131695074960589,28680.00531668379,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0018,baseline,2.518,-41.97,0.635,3,3,fp,0.0,,,,umbrella,0.0123997274786233,32694.290845971555,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0019,baseline,2.237,-40.94,0.571,2,1,fn,0.0,domino,hard,40.28218440458832,,,,0.0001686988375296,umbrella,near (≤3m),normal (0.25-0.7),low (1-3 obj),missed_detection,3.0
scene_0019,baseline,2.237,-40.94,0.571,2,1,fp,0.0,,,,umbrella,0.2104929238557815,238781.63592861965,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0020,dark,2.438,-34.01,0.125,3,3,fn,0.0,teddy bear,easy,397.2718728088576,,,,0.0031325183926948,airplane,near (≤3m),dark (≤0.25),low (1-3 obj),missed_detection,0.0
scene_0020,dark,2.438,-34.01,0.125,3,3,fn,0.0,lego,hard,47.47202323279388,,,,0.0003743204492775,airplane,near (≤3m),dark (≤0.25),low (1-3 obj),missed_detection,0.0
scene_0020,dark,2.438,-34.01,0.125,3,3,fn,0.0,sports ball,easy,54662.25564241125,,,,0.5170054843358838,person,near (≤3m),dark (≤0.25),low (1-3 obj),wrong_class,3.0
scene_0020,dark,2.438,-34.01,0.125,3,3,fp,0.0,,,,traffic light,0.3126854002475738,27536.386139797047,,,near (≤3m),dark (≤0.25),low (1-3 obj),false_positive,0.0
scene_0020,dark,2.438,-34.01,0.125,3,3,fp,0.0,,,,airplane,0.2246836423873901,293096.171875,,,near (≤3m),dark (≤0.25),low (1-3 obj),false_positive,0.0
scene_0020,dark,2.438,-34.01,0.125,3,3,fp,0.0,,,,airplane,0.0131847178563475,126821.88035521656,,,near (≤3m),dark (≤0.25),low (1-3 obj),false_positive,0.0
scene_0020,dark,2.438,-34.01,0.125,3,3,fp,0.0,,,,book,0.0117963599041104,31618.496601447463,,,near (≤3m),dark (≤0.25),low (1-3 obj),false_positive,0.0
scene_0020,dark,2.438,-34.01,0.125,3,3,fp,0.0,,,,person,0.0116562573239207,28260.68595329672,,,near (≤3m),dark (≤0.25),low (1-3 obj),false_positive,0.0
scene_0021,baseline,2.308,-22.53,0.844,2,2,fn,0.0,bottle,easy,900.7036144776811,,,,0.6036924568034665,traffic light,near (≤3m),bright (>0.7),low (1-3 obj),wrong_class,3.0
scene_0021,baseline,2.308,-22.53,0.844,2,2,fn,0.0,domino,hard,22.315305887585257,,,,0.0284290731988902,traffic light,near (≤3m),bright (>0.7),low (1-3 obj),missed_detection,3.0
scene_0021,baseline,2.308,-22.53,0.844,2,2,fp,0.0,,,,airplane,0.1754987984895706,250948.61501052976,,,near (≤3m),bright (>0.7),low (1-3 obj),false_positive,4.0
scene_0021,baseline,2.308,-22.53,0.844,2,2,fp,0.0,,,,traffic light,0.0621039643883705,492.9037758708,,,near (≤3m),bright (>0.7),low (1-3 obj),false_positive,4.0
scene_0021,baseline,2.308,-22.53,0.844,2,2,fp,0.0,,,,traffic light,0.0139498906210064,784.9466541334987,,,near (≤3m),bright (>0.7),low (1-3 obj),false_positive,4.0
scene_0022,baseline,2.11,-29.31,0.669,1,1,fn,0.0,sports ball,easy,28431.629445168724,,,,0.6954415017741171,teddy bear,near (≤3m),normal (0.25-0.7),low (1-3 obj),wrong_class,3.0
scene_0022,baseline,2.11,-29.31,0.669,1,1,fp,0.0,,,,kite,0.1345164775848388,19763.89693120122,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0022,baseline,2.11,-29.31,0.669,1,1,fp,0.0,,,,teddy bear,0.0614881217479705,19772.53507923335,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0022,baseline,2.11,-29.31,0.669,1,1,fp,0.0,,,,person,0.0512893423438072,19666.624377049506,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0022,baseline,2.11,-29.31,0.669,1,1,fp,0.0,,,,airplane,0.0304861571639776,272420.7322525326,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0022,baseline,2.11,-29.31,0.669,1,1,fp,0.0,,,,umbrella,0.0150286816060543,280896.73438462615,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0023,baseline,2.267,-25.32,0.849,2,2,fn,0.0,bottle,easy,587.4271108850676,,,,0.0023390524199377,umbrella,near (≤3m),bright (>0.7),low (1-3 obj),missed_detection,3.0
scene_0023,baseline,2.267,-25.32,0.849,2,2,fn,0.0,duck,hard,383.9710095890403,,,,0.0015289187416154,umbrella,near (≤3m),bright (>0.7),low (1-3 obj),missed_detection,3.0
scene_0023,baseline,2.267,-25.32,0.849,2,2,fp,0.0,,,,umbrella,0.1755618602037429,251138.92526645213,,,near (≤3m),bright (>0.7),low (1-3 obj),false_positive,4.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fn,0.0,teddy bear,easy,1494.6218717516044,,,,0.318163236068914,kite,near (≤3m),normal (0.25-0.7),medium (4-6 obj),wrong_class,3.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fn,0.0,duck,hard,616.8986588426601,,,,0.676844332163427,kite,near (≤3m),normal (0.25-0.7),medium (4-6 obj),wrong_class,3.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fn,0.0,cup,easy,1675.0571786674775,,,,0.4907774733067223,kite,near (≤3m),normal (0.25-0.7),medium (4-6 obj),wrong_class,3.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fp,0.0,,,,kite,0.7187891602516174,417.5443607568741,,,near (≤3m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fp,0.0,,,,kite,0.2791953980922699,475.5337314158678,,,near (≤3m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fp,0.0,,,,kite,0.1455424129962921,822.0803297907114,,,near (≤3m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fp,0.0,,,,airplane,0.0446479469537735,778.0828279256821,,,near (≤3m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fp,0.0,,,,laptop,0.0246991701424121,122697.10358331352,,,near (≤3m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fp,0.0,,,,dining table,0.0150894010439515,10206.011523484483,,,near (≤3m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0024,steep,2.008,-77.34,0.627,4,3,fp,0.0,,,,airplane,0.0107674729079008,152759.50779265165,,,near (≤3m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fn,0.0,teddy bear,easy,249.59435534688367,,,,0.0008530543192945,umbrella,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),missed_detection,3.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fn,0.0,cube,hard,75253.40124716004,,,,0.2250761579612463,umbrella,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),wrong_class,3.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fn,0.0,bowl,easy,2926.1984334132667,,,,0.0100010523445809,umbrella,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),missed_detection,3.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fn,0.0,sports ball,easy,32003.6742668854,,,,0.5548541530684207,umbrella,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),wrong_class,3.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fn,0.0,cube,hard,32842.14955521574,,,,0.895868820771187,airplane,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),wrong_class,3.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fp,0.0,,,,umbrella,0.0851576477289199,17757.371580430306,,,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fp,0.0,,,,umbrella,0.0406047478318214,292589.0528909024,,,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fp,0.0,,,,umbrella,0.0385199040174484,29177.55478752684,,,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fp,0.0,,,,airplane,0.0259942263364791,29422.25779362209,,,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fp,0.0,,,,person,0.0238032806664705,824.3782379105687,,,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0025,occluded,3.22,-38.13,0.507,5,5,fp,0.0,,,,person,0.0202127993106842,17638.59395097196,,,mid (3-5m),normal (0.25-0.7),medium (4-6 obj),false_positive,2.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fn,0.0,teddy bear,easy,249.01094990210652,,,,0.0008153779461728,umbrella,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fn,0.0,lego,hard,84.35828305197437,,,,0.0002762283490128,umbrella,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fn,0.0,lego,hard,38.69734096813893,,,,0.0001267131361627,umbrella,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fn,0.0,lego,hard,86.83539117124113,,,,0.0002843395558956,umbrella,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fn,0.0,domino,hard,71.55117789240504,,,,0.0002342919156731,umbrella,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fn,0.0,cube,hard,87497.84461992598,,,,0.5897524839566242,book,mid (3-5m),bright (>0.7),high (7+ obj),wrong_class,1.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fp,0.0,,,,umbrella,0.2119838893413543,305393.2854952663,,,mid (3-5m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fp,0.0,,,,umbrella,0.0232914146035909,15510.86911211908,,,mid (3-5m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0026,crowded,3.31,-35.72,0.779,10,6,fp,0.0,,,,book,0.0203392785042524,51602.071205452085,,,mid (3-5m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fn,0.0,sports ball,easy,68650.81536328013,,,,0.7647950542260404,airplane,near (≤3m),dark (≤0.25),medium (4-6 obj),wrong_class,3.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fn,0.0,duck,hard,183.3448025776348,,,,0.00434836515895,traffic light,near (≤3m),dark (≤0.25),medium (4-6 obj),missed_detection,0.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fn,0.0,duck,hard,213.1695551468346,,,,0.005055714989013,traffic light,near (≤3m),dark (≤0.25),medium (4-6 obj),missed_detection,0.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fn,0.0,cube,hard,30890.779995904555,,,,0.1564676943341892,dining table,near (≤3m),dark (≤0.25),medium (4-6 obj),wrong_class,3.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fp,0.0,,,,traffic light,0.5180038213729858,42164.076814078726,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fp,0.0,,,,airplane,0.0951623395085334,80716.2877791524,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fp,0.0,,,,dining table,0.071026474237442,49243.80729522556,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fp,0.0,,,,dining table,0.013101921416819,42497.39590764791,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0027,dark,2.703,-21.32,0.069,4,4,fp,0.0,,,,dining table,0.0103156492114067,17666.385880708694,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0028,dark,2.597,-41.14,0.175,2,2,fn,0.0,teddy bear,easy,318.7769634738629,,,,0.001046674157219,umbrella,near (≤3m),dark (≤0.25),low (1-3 obj),missed_detection,0.0
scene_0028,dark,2.597,-41.14,0.175,2,2,fn,0.0,domino,hard,60.41133080278197,,,,0.0001983549189547,umbrella,near (≤3m),dark (≤0.25),low (1-3 obj),missed_detection,0.0
scene_0028,dark,2.597,-41.14,0.175,2,2,fp,0.0,,,,umbrella,0.2781552374362945,304561.7982207835,,,near (≤3m),dark (≤0.25),low (1-3 obj),false_positive,0.0
scene_0029,baseline,2.449,-38.05,0.804,1,1,fn,0.0,lego,hard,252.08524966458864,,,,0.7934442528517771,kite,near (≤3m),bright (>0.7),low (1-3 obj),wrong_class,3.0
scene_0029,baseline,2.449,-38.05,0.804,1,1,fp,0.0,,,,umbrella,0.0995622351765632,302337.76588045247,,,near (≤3m),bright (>0.7),low (1-3 obj),false_positive,4.0
scene_0029,baseline,2.449,-38.05,0.804,1,1,fp,0.0,,,,kite,0.0419485419988632,200.01559257507324,,,near (≤3m),bright (>0.7),low (1-3 obj),false_positive,4.0
scene_0030,baseline,2.322,-33.96,0.704,3,1,fn,0.0,bottle,easy,1079.057358649006,,,,0.0035614414575903,umbrella,near (≤3m),bright (>0.7),low (1-3 obj),missed_detection,3.0
scene_0030,baseline,2.322,-33.96,0.704,3,1,fp,0.0,,,,umbrella,0.1626205444335937,302983.32051739097,,,near (≤3m),bright (>0.7),low (1-3 obj),false_positive,4.0
scene_0031,baseline,2.279,-43.26,0.64,3,2,fn,0.0,teddy bear,easy,693.0818183674651,,,,0.0022884967902008,umbrella,near (≤3m),normal (0.25-0.7),low (1-3 obj),missed_detection,3.0
scene_0031,baseline,2.279,-43.26,0.64,3,2,fn,0.0,cube,hard,63025.47406359725,,,,0.4249779848398208,umbrella,near (≤3m),normal (0.25-0.7),low (1-3 obj),wrong_class,3.0
scene_0031,baseline,2.279,-43.26,0.64,3,2,fp,0.0,,,,umbrella,0.22445048391819,302854.616766423,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0031,baseline,2.279,-43.26,0.64,3,2,fp,0.0,,,,umbrella,0.0136055452749133,26784.438961121952,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0031,baseline,2.279,-43.26,0.64,3,2,fp,0.0,,,,dining table,0.0112318228930234,59304.77832661569,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fn,0.0,sports ball,easy,60597.00511151272,,,,0.5296464820428473,airplane,near (≤3m),dark (≤0.25),medium (4-6 obj),wrong_class,3.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fn,0.0,domino,hard,32.73071317313707,,,,0.0001764624215235,airplane,near (≤3m),dark (≤0.25),medium (4-6 obj),missed_detection,0.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fn,0.0,duck,hard,326.70837886829474,,,,0.0017613961346382,airplane,near (≤3m),dark (≤0.25),medium (4-6 obj),missed_detection,0.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fn,0.0,cube,hard,143717.4568134473,,,,0.2791244059984463,airplane,near (≤3m),dark (≤0.25),medium (4-6 obj),wrong_class,3.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fp,0.0,,,,traffic light,0.16448874771595,31840.562757760286,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fp,0.0,,,,airplane,0.0790433436632156,120001.93177294733,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fp,0.0,,,,airplane,0.0618082806468009,32094.99057964515,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fp,0.0,,,,airplane,0.0452756881713867,192122.24490914497,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0032,dark,2.077,-23.39,0.151,4,4,fp,0.0,,,,airplane,0.0406339317560195,185482.6250855755,,,near (≤3m),dark (≤0.25),medium (4-6 obj),false_positive,0.0
scene_0033,baseline,2.876,-37.13,0.658,3,3,fn,0.0,teddy bear,easy,606.4537578244774,,,,0.0019897683166188,umbrella,near (≤3m),normal (0.25-0.7),low (1-3 obj),missed_detection,3.0
scene_0033,baseline,2.876,-37.13,0.658,3,3,fn,0.0,lego,hard,52.45519023846145,,,,0.0001721049201725,umbrella,near (≤3m),normal (0.25-0.7),low (1-3 obj),missed_detection,3.0
scene_0033,baseline,2.876,-37.13,0.658,3,3,fn,0.0,bottle,easy,839.1679211021294,,,,0.0027533010063649,umbrella,near (≤3m),normal (0.25-0.7),low (1-3 obj),missed_detection,3.0
scene_0033,baseline,2.876,-37.13,0.658,3,3,fp,0.0,,,,umbrella,0.2828844785690307,304786.1164333895,,,near (≤3m),normal (0.25-0.7),low (1-3 obj),false_positive,4.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fn,0.0,bowl,easy,762.5118373792743,,,,0.0036825886006771,bed,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fn,0.0,cube,hard,172964.29138139804,,,,0.8233268962835879,bed,mid (3-5m),bright (>0.7),high (7+ obj),wrong_class,1.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fn,0.0,lego,hard,44.68558227499015,,,,0.0002158112278834,bed,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fn,0.0,duck,hard,239.30147869632404,,,,0.0011557183172409,bed,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fn,0.0,bowl,easy,3448.4905014765454,,,,0.0166546552954879,bed,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fn,0.0,cube,hard,80859.38336487405,,,,0.2765344450654354,umbrella,mid (3-5m),bright (>0.7),high (7+ obj),wrong_class,1.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fn,0.0,lego,hard,30.661725819586092,,,,0.0001480823200966,bed,mid (3-5m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fp,0.0,,,,airplane,0.0859276205301284,298911.58632351086,,,mid (3-5m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fp,0.0,,,,bed,0.0658516809344291,301220.23638219386,,,mid (3-5m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fp,0.0,,,,umbrella,0.0279907993972301,292402.57337830216,,,mid (3-5m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fp,0.0,,,,bed,0.0113760726526379,207058.65358923376,,,mid (3-5m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0034,crowded,3.198,-33.16,0.879,13,7,fp,0.0,,,,umbrella,0.0100145069882273,62030.9222439453,,,mid (3-5m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fn,0.0,bowl,easy,12271.381777477069,,,,0.3325122220890373,sports ball,near (≤3m),bright (>0.7),high (7+ obj),wrong_class,1.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fn,0.0,duck,hard,640.6983270719546,,,,0.346037130702586,kite,near (≤3m),bright (>0.7),high (7+ obj),wrong_class,1.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fn,0.0,cup,easy,726.3444867709773,,,,0.0029330881849385,umbrella,near (≤3m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fn,0.0,sports ball,easy,45181.73466022473,,,,0.4494610742172589,person,near (≤3m),bright (>0.7),high (7+ obj),wrong_class,1.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fn,0.0,lego,hard,69.17543428789136,,,,0.0002793407986061,umbrella,near (≤3m),bright (>0.7),high (7+ obj),missed_detection,1.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fp,0.0,,,,umbrella,0.2913597822189331,19896.16244662553,,,near (≤3m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fp,0.0,,,,airplane,0.2068445086479187,303983.96266686916,,,near (≤3m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fp,0.0,,,,sports ball,0.1881832182407379,4080.38442293182,,,near (≤3m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fp,0.0,,,,person,0.1559066474437713,20307.43099538377,,,near (≤3m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fp,0.0,,,,kite,0.0230463296175003,221.7054107459262,,,near (≤3m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fp,0.0,,,,umbrella,0.0190738998353481,247638.1346120983,,,near (≤3m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fp,0.0,,,,bird,0.0141952084377408,73.66188020259142,,,near (≤3m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0035,crowded,2.539,-38.73,0.764,11,5,fp,0.0,,,,bird,0.0130251972004771,2342.1255279533216,,,near (≤3m),bright (>0.7),high (7+ obj),false_positive,4.0
scene_0036,dark,2.597,-44.59,0.079,4,4,fn,0.0,cup,easy,707.6310828911448,,,,0.0073233113357008,umbrella,near (≤3m),dark (≤0.25),medium (4-6 obj),missed_detection,0.0
scene_0036,dark,2.597,-44.59,0.079,4,4,fn,0.0,cube,hard,94494.8360042572,,,,0.8141535456180644,umbrella,near (≤3m),dark (≤0.25),medium (4-6 obj),wrong_class,3.0
